ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,copys,borrows
0553345117,"The Good News About Depression : Cures and Treatments in the New Age of Psychiatry","MARK S. MD GOLD",1988,Bantam,http://images.amazon.com/images/P/0553345117.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553345117.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553345117.01.LZZZZZZZ.jpg,5,0
0743412850,"Arthur C. Clarke's Venus Prime 4: The Medusa Encounter","Paul Preuss",2001,"I Books",http://images.amazon.com/images/P/0743412850.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743412850.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743412850.01.LZZZZZZZ.jpg,5,0
0968617107,"Fiercely Driven","Chris Lori",2000,"Univ of Toronto Pr (Trd)",http://images.amazon.com/images/P/0968617107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0968617107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0968617107.01.LZZZZZZZ.jpg,5,0
0590054880,"National Audubon Society First Field Guide Weather (Audubon Society First Field Guide)","Jonathan D. Kahl",1998,Scholastic,http://images.amazon.com/images/P/0590054880.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590054880.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590054880.01.LZZZZZZZ.jpg,5,0
0062501917,"Awakening Your Sexuality: A Guide for Recovering Women","Stephanie Covington",1992,Harpercollins,http://images.amazon.com/images/P/0062501917.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0062501917.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0062501917.01.LZZZZZZZ.jpg,5,0
0803258631,"Alexander's Bridge","Willa Cather",1977,"University of Nebraska Press",http://images.amazon.com/images/P/0803258631.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0803258631.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0803258631.01.LZZZZZZZ.jpg,5,0
0743504445,"Dreamcatcher : A Novel","Stephen King",2001,Audioworks,http://images.amazon.com/images/P/0743504445.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743504445.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743504445.01.LZZZZZZZ.jpg,5,0
0792263863,"The Panama Hat Trail","Tom Miller",2001,"National Geographic",http://images.amazon.com/images/P/0792263863.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0792263863.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0792263863.01.LZZZZZZZ.jpg,5,0
8440670702,"La Sombra de La Guillotina","Hilary Mantel",1998,"Ediciones B",http://images.amazon.com/images/P/8440670702.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8440670702.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8440670702.01.LZZZZZZZ.jpg,5,0
0749005491,"Chill Factor (Detective Inspector Charlie Priest Mystery)","Stuart Pawson",2003,"Allison &amp; Busby",http://images.amazon.com/images/P/0749005491.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0749005491.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0749005491.01.LZZZZZZZ.jpg,5,0
0141186801,"From Russia with Love (Penguin Modern Classics)","Ian Fleming",2002,"Penguin Books Ltd",http://images.amazon.com/images/P/0141186801.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141186801.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141186801.01.LZZZZZZZ.jpg,5,0
0316109223,"D.W. Thinks Big","Marc Brown",1995,"Little, Brown",http://images.amazon.com/images/P/0316109223.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316109223.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316109223.01.LZZZZZZZ.jpg,5,0
0060901918,"Perennial Philosophy, The","Aldous Huxley",1990,Perennial,http://images.amazon.com/images/P/0060901918.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060901918.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060901918.01.LZZZZZZZ.jpg,5,0
0375701001,"Old Glory : A Voyage Down the Mississippi","Jonathan Raban",1998,"Vintage Books USA",http://images.amazon.com/images/P/0375701001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375701001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375701001.01.LZZZZZZZ.jpg,5,0
0814129722,"Literature and Young Children","Bernice E. Cullinan",1977,"Natl Council of Teachers",http://images.amazon.com/images/P/0814129722.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0814129722.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0814129722.01.LZZZZZZZ.jpg,5,0
2253006149,"La fin des hommes, tome 2 : Les Grandes Familles","Maurice Druon",1989,LGF,http://images.amazon.com/images/P/2253006149.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2253006149.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2253006149.01.LZZZZZZZ.jpg,5,0
0821724037,"Ecstasy's Fire","Rosalyn Alsobrook",1988,"Kensington Pub Corp (Mm)",http://images.amazon.com/images/P/0821724037.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821724037.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821724037.01.LZZZZZZZ.jpg,5,0
0373107099,"Imprudent Challeng","Author Unknown",1984,Harlequin,http://images.amazon.com/images/P/0373107099.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373107099.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373107099.01.LZZZZZZZ.jpg,5,0
1580081088,"Chocolate Therapy: Dare to Discover Your Inner Center!","Murray Langham",1999,"Ten Speed Press",http://images.amazon.com/images/P/1580081088.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1580081088.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1580081088.01.LZZZZZZZ.jpg,5,0
0312610556,"Piece of My Heart: The Life, Times and Legend of Janis Joplin","David Dalton",1986,"Bookthrift Co",http://images.amazon.com/images/P/0312610556.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312610556.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312610556.01.LZZZZZZZ.jpg,5,0
0916773124,"Welcoming Your Second Baby (Family &amp; Childcare)","Vicki Lansky",1990,"Book Peddlers",http://images.amazon.com/images/P/0916773124.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0916773124.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0916773124.01.LZZZZZZZ.jpg,5,0
0439317509,"Pokemon Holiday Hi-Jynx: Sticker Storybook (Pokemon (Scholastic Unnumbered))","Keith Batcheller",2001,Scholastic,http://images.amazon.com/images/P/0439317509.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439317509.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439317509.01.LZZZZZZZ.jpg,5,0
0440404193,"Are You There God?  It's Me, Margaret","JUDY BLUME",1971,Yearling,http://images.amazon.com/images/P/0440404193.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440404193.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440404193.01.LZZZZZZZ.jpg,5,0
0916583384,"Hortense Is Abducted","Jacques Roubaud",1989,"Dalkey Archive Press",http://images.amazon.com/images/P/0916583384.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0916583384.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0916583384.01.LZZZZZZZ.jpg,5,0
0812522923,"The Birth of Flux &amp; Anchor (Soul Rider, Book Four)","Jack L. Chalker",1992,"Tor Books",http://images.amazon.com/images/P/0812522923.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812522923.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812522923.01.LZZZZZZZ.jpg,5,0
0373311435,"Highland Rivalry (Harlequin Regency Romance, No. 43)","Lucy Muir",1991,Harlequin,http://images.amazon.com/images/P/0373311435.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373311435.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373311435.01.LZZZZZZZ.jpg,5,0
0451402553,"The Sleeping Lady: The Trailside Murders Above the Golden Gate","Robert Graysmith",1991,"Onyx Books",http://images.amazon.com/images/P/0451402553.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451402553.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451402553.01.LZZZZZZZ.jpg,5,0
0571106838,Travesties,"Tom Stoppard",1975,"Faber &amp; Faber",http://images.amazon.com/images/P/0571106838.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0571106838.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0571106838.01.LZZZZZZZ.jpg,5,0
0517208326,"Instant Guide to Horses (Instant Guide.)","DAVID BURN",2000,Gramercy,http://images.amazon.com/images/P/0517208326.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517208326.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517208326.01.LZZZZZZZ.jpg,5,0
8483109212,"Simenon Album de Una Vida","Michel Lemoine",2004,Tusquets,http://images.amazon.com/images/P/8483109212.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8483109212.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8483109212.01.LZZZZZZZ.jpg,5,0
0375759182,"The Basic Writings of John Stuart Mill: On Liberty, the Subjection of Women and Utilitarianism","John Stuart Mill",2002,"Modern Library",http://images.amazon.com/images/P/0375759182.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375759182.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375759182.01.LZZZZZZZ.jpg,5,0
0385335903,"Splintered Bones","CAROLYN HAINES",2002,"Delacorte Press",http://images.amazon.com/images/P/0385335903.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385335903.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385335903.01.LZZZZZZZ.jpg,5,0
0671742272,"Leftover Love (Special Edition, No 150)","Janet Dailey",1991,Pocket,http://images.amazon.com/images/P/0671742272.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671742272.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671742272.01.LZZZZZZZ.jpg,5,0
0804119635,"Black Lion's Bride","Tina St. John",2002,"Ivy Books",http://images.amazon.com/images/P/0804119635.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804119635.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804119635.01.LZZZZZZZ.jpg,5,0
0671880314,"Schindler's List","Thomas Keneally",1993,Touchstone,http://images.amazon.com/images/P/0671880314.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671880314.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671880314.01.LZZZZZZZ.jpg,5,0
8487155189,"El otro Ăˇrbol de Guernica (ColecciĂłn Letras EUNSA)","Luis de Castresana",1992,"Ediciones Internacionales Universitarias",http://images.amazon.com/images/P/8487155189.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8487155189.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8487155189.01.LZZZZZZZ.jpg,5,0
4906574467,"Graded Go Problems for Beginners, 30 Kyu to 25 Kyu","Kano Yoshinori",1997,"Kiseido Publishing Co",http://images.amazon.com/images/P/4906574467.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/4906574467.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/4906574467.01.LZZZZZZZ.jpg,5,0
9625934456,"Muffins (Le Cordon Bleu Home Collection)","Kay Halsey",1999,"Periplus Editions",http://images.amazon.com/images/P/9625934456.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9625934456.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9625934456.01.LZZZZZZZ.jpg,5,0
1558747141,"Chicken Soup for the Christian Family Soul : Stories to Open the Heart and Rekindle the Spirit (Chicken Soup for the Soul Series)","Jack Canfield",2000,"Health Communications",http://images.amazon.com/images/P/1558747141.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558747141.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558747141.01.LZZZZZZZ.jpg,5,0
0786890126,"Natural Blonde","Liz Smith",2001,Hyperion,http://images.amazon.com/images/P/0786890126.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786890126.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786890126.01.LZZZZZZZ.jpg,5,0
0679913831,"ABC's for a Better Planet (Teenage Mutant Ninja Turtles)","J. K. Rosser",1991,"Random House Childrens Books",http://images.amazon.com/images/P/0679913831.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679913831.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679913831.01.LZZZZZZZ.jpg,5,0
0380815591,"The Mermaids Singing","Lisa Carey",2001,Perennial,http://images.amazon.com/images/P/0380815591.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380815591.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380815591.01.LZZZZZZZ.jpg,5,0
0762104198,"Change One: The Breakthrough 12-Week Eating Plan: Lose Weight Simply, Safely &amp; Forever","John Hastings",2003,"Reader's Digest Association",http://images.amazon.com/images/P/0762104198.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0762104198.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0762104198.01.LZZZZZZZ.jpg,5,0
0373076320,"Love In The First Degree (Romantic Traditions) (Silhouette Intimate Moments, No 632)","Patricia Coughlin",1995,Silhouette,http://images.amazon.com/images/P/0373076320.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373076320.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373076320.01.LZZZZZZZ.jpg,5,0
0415212081,"After the Science Wars","Keith M. Ashman",2001,Routledge,http://images.amazon.com/images/P/0415212081.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0415212081.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0415212081.01.LZZZZZZZ.jpg,5,0
0451195515,"With Intent to Kill","Nancy Kopp",1998,"Signet Book",http://images.amazon.com/images/P/0451195515.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451195515.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451195515.01.LZZZZZZZ.jpg,5,0
0806913878,"Pumpkin Carving","Edward Palmer",1995,"Sterling Pub Co Inc",http://images.amazon.com/images/P/0806913878.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0806913878.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0806913878.01.LZZZZZZZ.jpg,5,0
0285632655,"Archery Anatomy: An Introduction to Techniques for Improved Performance","Ray Axford",1996,"Souvenir Press",http://images.amazon.com/images/P/0285632655.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0285632655.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0285632655.01.LZZZZZZZ.jpg,5,0
0679734449,"The Transmigration of Timothy Archer","Philip K. Dick",1991,"Vintage Books USA",http://images.amazon.com/images/P/0679734449.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679734449.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679734449.01.LZZZZZZZ.jpg,5,0
3407788169,"Nacht Ă?ÂĽber der PrĂ?Â¤rie","Liselotte Welskopf-Henrich",2000,Beltz,http://images.amazon.com/images/P/3407788169.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3407788169.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3407788169.01.LZZZZZZZ.jpg,5,0
3786500495,"Heinrich LĂĽbke: Zeugnisse e. Lebens : Versuch e. biograph. Darst","Hubert-Georg Quarta",1978,"Martin-Verlag Berger",http://images.amazon.com/images/P/3786500495.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3786500495.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3786500495.01.LZZZZZZZ.jpg,5,0
0374281947,"Personal Injuries","Scott Turow",1999,"Farrar Straus Giroux",http://images.amazon.com/images/P/0374281947.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374281947.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374281947.01.LZZZZZZZ.jpg,5,0
0886776872,Invader,"C. J. Cherryh",1997,"Daw Books",http://images.amazon.com/images/P/0886776872.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886776872.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886776872.01.LZZZZZZZ.jpg,5,0
0394171349,"Games People Play B186","Eric MD Berne",1969,"Vintage Books USA",http://images.amazon.com/images/P/0394171349.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394171349.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394171349.01.LZZZZZZZ.jpg,5,0
0743236033,"El valle de los caballos (Auel, Jean M. Earth's Children.)","Jean M. Auel",2002,Fireside,http://images.amazon.com/images/P/0743236033.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743236033.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743236033.01.LZZZZZZZ.jpg,5,0
0156714663,"Pax Britannica: Climax of an Empire","James Morris",1980,Harcourt,http://images.amazon.com/images/P/0156714663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156714663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156714663.01.LZZZZZZZ.jpg,5,0
0843108150,"Mr. Tickle (Mr. Men Books)",Hargreaves,1980,"Price Stern Sloan Pub (J)",http://images.amazon.com/images/P/0843108150.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843108150.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843108150.01.LZZZZZZZ.jpg,5,0
0789446138,"VH1 Rock Stars Encyclopedia","Dafydd Rees",1999,"Dorling Kindersley Publishing",http://images.amazon.com/images/P/0789446138.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0789446138.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0789446138.01.LZZZZZZZ.jpg,5,0
0439101336,"A Christmas Carol (Scholastic Classics)","Charles Dickens",2000,Scholastic,http://images.amazon.com/images/P/0439101336.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439101336.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439101336.01.LZZZZZZZ.jpg,5,0
3548252737,"Das Wunder der Unschuld.","Catherine Ryan Hyde",2001,"Ullstein Tb",http://images.amazon.com/images/P/3548252737.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3548252737.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3548252737.01.LZZZZZZZ.jpg,5,0
0970504942,"Daredevil's Apprentice (Memento Mori Mystery.)","Letha Albright",2002,"Avocet Press",http://images.amazon.com/images/P/0970504942.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0970504942.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0970504942.01.LZZZZZZZ.jpg,5,0
0736660526,"Year in Provence","Peter Mayle",1991,"Books on Tape",http://images.amazon.com/images/P/0736660526.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0736660526.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0736660526.01.LZZZZZZZ.jpg,5,0
0140441840,"Resurrection (Penguin Classics)","Leo Tolstoy",1966,"Penguin Books",http://images.amazon.com/images/P/0140441840.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140441840.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140441840.01.LZZZZZZZ.jpg,5,0
0523423675,"Broken Eagle","Robert Tine",1985,"Pinnacle Books",http://images.amazon.com/images/P/0523423675.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0523423675.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0523423675.01.LZZZZZZZ.jpg,5,0
0440413656,"Oh Boy, Boston! (Polk Street Special, No 10)","Patricia Reilly Giff",1997,"Yearling Books",http://images.amazon.com/images/P/0440413656.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440413656.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440413656.01.LZZZZZZZ.jpg,5,0
1551665484,Inseparable,"Ann Major",1999,Mira,http://images.amazon.com/images/P/1551665484.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551665484.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551665484.01.LZZZZZZZ.jpg,5,0
0451407016,Masquerade,"Mary Kingsley",1997,Topaz,http://images.amazon.com/images/P/0451407016.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451407016.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451407016.01.LZZZZZZZ.jpg,5,0
0198244142,"The Nature of Necessity (Clarendon Library of Logic and Philosophy)","Alvin Plantinga",1989,"Oxford University Press",http://images.amazon.com/images/P/0198244142.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0198244142.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0198244142.01.LZZZZZZZ.jpg,5,0
0146001338,"Hot and Spicy Floyd (Penguin 60s)","Keith Floyd",1996,Penguin,http://images.amazon.com/images/P/0146001338.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0146001338.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0146001338.01.LZZZZZZZ.jpg,5,0
0743457927,"A Perfect Spy","John le Carre",2002,Scribner,http://images.amazon.com/images/P/0743457927.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743457927.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743457927.01.LZZZZZZZ.jpg,5,0
0373227841,"Sight Unseen : Phoenix Brotherhood (Intrigue)","Gayle Wilson",2004,Harlequin,http://images.amazon.com/images/P/0373227841.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373227841.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373227841.01.LZZZZZZZ.jpg,5,0
0156013967,"My Father, Dancing (Harvest Book)","Bliss Broyard",2000,"Harvest Books",http://images.amazon.com/images/P/0156013967.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156013967.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156013967.01.LZZZZZZZ.jpg,5,0
